Ano de Exercício;Unidade Orçamentária - Código;Unidade Orçamentária - Sigla;Classificação Receita - Formatado;Classificação Receita - Descrição;Fonte Recurso - Código;Fonte Recurso - Descrição;Valor Previsto Inicial;Valor Efetivado Ajustado
2024;2101;IEF;1121.04.0.1.09.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REPROGRAFIA, CERTIDOES E JULGAMENTO DE CONTENCIOSO;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;150.000,00;194.047,01
2024;2101;IEF;1121.04.0.2.01.000;TX. CONTR. FISC. AMBIENT. - MJM - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;1.000,00;953,26
2024;2101;IEF;1121.04.0.3.01.000;TX. CONTR. FISC. AMBIENT. - DA - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;1.000,00;0,00
2024;2101;IEF;1121.04.0.3.03.000;TX. CONTR. FISC. AMBIENT. - DA - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.000,00;0,00
2024;2101;IEF;1121.04.0.4.03.000;TX. CONTR. FISC. AMBIENT. - DA-MJM - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.000,00;1.716.058,04
2024;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;6.500,00;0,00
2024;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;81.867,00;0,00
2024;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;2.500,00;0,00
2024;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;69;CONVENIOS COM OS ESTADOS E O DISTRITO FEDERAL;73.000,00;0,00
2024;2101;IEF;1349.01.0.1.01.000;COMPENSACOES AMBIENTAIS - PRINC. - REPOSICAO FLORESTAL;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;8.699.405,00;41.054.090,05
2024;2101;IEF;1349.01.0.1.02.000;COMPENSACOES AMBIENTAIS - PRINC. - REPOSICAO DA PESCA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1.000,00;4.227,94
2024;2101;IEF;1349.01.0.1.99.000;COMPENSACOES AMBIENTAIS - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;15.000.000,00;35.317.243,80
2024;2101;IEF;1611.01.0.1.16.000;SERVICOS ADM. COMERC. GER. - PRINC. - MEIO AMBIENTE;60;RECURSOS DIRETAMENTE ARRECADADOS;70.000,00;2.825,24
2024;2101;IEF;1611.01.0.1.18.000;SERVICOS ADM. COMERC. GER. - PRINC. - VISITACAO DAS UNIDADES DE CONSERVACAO DA NATUREZA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1.600.000,00;251.252,35
2024;2101;IEF;1611.01.0.1.21.000;SERVICOS ADM. COMERC. GER. - PRINC. - GESTAO DE CRIADORES DE PASSEIFORMES SILVESTRES;60;RECURSOS DIRETAMENTE ARRECADADOS;3.804.775,00;5.420.182,94
2024;2101;IEF;1699.99.0.3.01.000;OUTROS SERVICOS - DA;60;RECURSOS DIRETAMENTE ARRECADADOS;4.500.000,00;5.419.648,37
2024;2101;IEF;1717.99.0.1.16.004;MEIO AMBIENTE - FUNDO DE DEFESA DOS DIREITOS DIFUSOS - FDD;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;508.855,00;0,00
2024;2101;IEF;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;4.000.000,00;9.563.758,95
2024;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;1.000,00;5.952,54
2024;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2024;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;220.000,00;175.829,20
2024;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.000,00;0,00
2024;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.000,00;91.673,33
2024;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1.000,00;0,00
2024;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1.000,00;69.057,93
2024;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;69;CONVENIOS COM OS ESTADOS E O DISTRITO FEDERAL;1.000,00;0,00
2024;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;1.000,00;0,00
2024;2101;IEF;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2.800.000,00;3.428.250,45
2024;2101;IEF;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;800.000,00;114.634,00
2024;2101;IEF;2414.99.0.1.11.003;CULTURA - MINISTERIO DO TURISMO;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;477.500,00;0,00
2024;2101;IEF;2441.99.0.1.46.999;MEIO AMBIENTE - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0,00;1.056.130,34
2024;2121;IPSM;1219.99.1.1.03.001;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. DO SERVIDOR CIVIL - ATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;39.200,00;0,00
2024;2121;IPSM;1219.99.1.1.03.002;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. DO SERVIDOR CIVIL - INATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;5.353.600,00;3.197.967,37
2024;2121;IPSM;1219.99.1.1.03.003;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. MILITAR PARA A SAUDE - ATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;13.644.398,18
2024;2121;IPSM;1219.99.1.1.03.004;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. MILITAR PARA A SAUDE - INATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;23.355.107,46
2024;2121;IPSM;1219.99.1.1.03.005;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. MILITAR PARA A PREVIDENCIA  - ATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;89.910.628,38
2024;2121;IPSM;1219.99.1.1.03.006;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. MILITAR PARA A PREVIDENCIA  - INATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;41.269.437,04
2024;2121;IPSM;1219.99.1.1.03.052;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL - INATIVO CIVIL;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;10.820.300,00;6.407.963,18
2024;2121;IPSM;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2.665.447,00;3.103.946,19
2024;2121;IPSM;1311.01.1.2.01.000;ALUGUEIS ARRENDAMENTOS - MJM - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;13.917,00;63.569,74
2024;2121;IPSM;1322.01.0.1.02.000;DIVIDENDOS - PRINC. - EMPRESAS NAO ESTATAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;117.235,00;16.043,13
2024;2121;IPSM;1329.99.0.1.02.000;OUTROS VALORES MOBILIARIOS - PRINC. - FUNDOS DE INVESTIMENTO;60;RECURSOS DIRETAMENTE ARRECADADOS;4.435.535,00;1.841.745,28
2024;2121;IPSM;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.782.319,00;1.482.239,30
2024;2121;IPSM;1631.99.0.1.05.001;OUTROS SERV. ATEND. SAUDE - PRINC. - COPARTICIP. SEGURADOS - SERVICOS HOSPITALARES;60;RECURSOS DIRETAMENTE ARRECADADOS;90.280.720,00;108.426.281,56
2024;2121;IPSM;1631.99.0.1.05.002;OUTROS SERV. ATEND. SAUDE - PRINC. - COPARTICIP. SEGURADOS - SERVICOS ODONTOLOGICOS;60;RECURSOS DIRETAMENTE ARRECADADOS;13.760.153,00;17.089.681,34
2024;2121;IPSM;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;18.515,00;5.548,46
2024;2121;IPSM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;509.034,00;1.118.488,64
2024;2121;IPSM;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;6.630.540,00;8.677.929,89
2024;2121;IPSM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;0,00;32.566,00
2024;2121;IPSM;2221.01.0.1.01.000;ALIENACAO BENS IMOVEIS - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;0,00;726.100,00
2024;2121;IPSM;7219.99.1.1.03.051;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL - ATIVO CIVIL;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;9.457.956,00;0,00
2024;2121;IPSM;7219.99.1.1.03.053;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL MILITAR PARA A SAUDE - ATIVO;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;27.289.080,21
2024;2121;IPSM;7219.99.1.1.03.054;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL MILITAR PARA A SAUDE - INATIVO;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;46.709.931,06
2024;2121;IPSM;7219.99.1.1.03.055;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL MILITAR PARA A PREVIDENCIA - ATIVO;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;96.752.193,49
2024;2121;IPSM;7219.99.1.1.03.056;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL MILITAR PARA A PREVIDENCIA - INATIVO;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;165.607.937,36
2024;2121;IPSM;7219.99.1.2.05.000;REC. INTRA. - DEMAIS CONTRIB. SOC. - MJM - RENEGOCIACAO DE OBRIGACOES PREVIDENCIARIAS;60;RECURSOS DIRETAMENTE ARRECADADOS;68.352.738,00;49.721.989,33
2024;2151;FHA;1411.01.0.1.01.000;REC. AGROPECUARIA - PRINC. - PRODUCAO VEGETAL;60;RECURSOS DIRETAMENTE ARRECADADOS;3.000,00;1.528,00
2024;2151;FHA;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;240.000,00;243.561,73
2024;2151;FHA;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;10.000,00;0,00
2024;2161;FUCAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1.000,00;31,38
2024;2161;FUCAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2024;2161;FUCAM;1717.51.0.1.06.000;EDUCACAO - MINISTERIO DO DESENVOLVIMENTO AGRARIO E AGRICULTURA FAMILIAR;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;270.000,00;61.126,00
2024;2161;FUCAM;1717.99.0.1.05.002;AGROPECUARIA - MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;3.086.643,00;0,00
2024;2161;FUCAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1.000,00;0,00
2024;2161;FUCAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2024;2161;FUCAM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;1.000,00;0,00
2024;2161;FUCAM;2414.51.0.1.04.000;EDUCACAO - MINISTERIO DO DESENVOLVIMENTO AGRARIO E AGRICULTURA FAMILIAR;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;30.000,00;0,00
2024;2161;FUCAM;2414.99.0.1.07.001;AGROPECUARIA - MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;342.960,00;0,00
2024;2171;FAOP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;478.175,00;0,00
2024;2171;FAOP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;15.000,00;1.233,12
2024;2171;FAOP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1.000,00;0,00
2024;2171;FAOP;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;100.000,00;452.831,53
2024;2171;FAOP;1741.99.0.1.12.001;CULTURA - AMERICAS  BEVERAGE COMPANY - AMBEV;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;775.000,00;0,00
2024;2171;FAOP;1741.99.0.1.39.999;CULTURA - OUTROS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;100.000,00;0,00
2024;2171;FAOP;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2024;2171;FAOP;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1.000,00;0,00
2024;2171;FAOP;2414.99.0.1.11.005;CULTURA - BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL - BNDES;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;4.650.000,00;0,00
2024;2171;FAOP;2441.99.0.1.12.001;CULTURA - AMERICAS  BEVERAGE COMPANY - AMBEV;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;775.000,00;0,00
2024;2171;FAOP;2441.99.0.1.39.999;CULTURA - OUTROS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;100.000,00;0,00
2024;2181;FCS;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2.800.000,00;2.649.469,65
2024;2181;FCS;1311.02.0.1.99.000;CONC. PERM. AUTOR. CESSAO DIR. USO BENS IMOV. PUB. - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;650.000,00
2024;2181;FCS;1611.01.0.1.27.000;SERVICOS ADM. COMERC. GER. - PRINC. - RECREATIVOS E CULTURAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;300.000,00;768.662,84
2024;2181;FCS;1611.02.0.1.01.000;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;22.300,00
2024;2181;FCS;1761.99.0.1.39.999;CULTURA - OUTROS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;0,00;0,00
2024;2181;FCS;1921.99.0.1.99.000;OUTRAS INDENIZACOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;50.000,00;121.855,24
2024;2181;FCS;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;10.000,00;2.000,00
2024;2201;IEPHA;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;129.766,00;20.564,39
2024;2201;IEPHA;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0,00;80.174,34
2024;2201;IEPHA;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1.260.860,00;703.074,49
2024;2201;IEPHA;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;20.393,00;7.668,35
2024;2201;IEPHA;1717.99.0.1.09.002;CULTURA - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL - IPHAN;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;0,00;473.331,00
2024;2201;IEPHA;1717.99.0.1.09.002;CULTURA - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL - IPHAN;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;0,00;0,00
2024;2201;IEPHA;1717.99.0.1.09.003;CULTURA - MINISTERIO DO TURISMO;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;473.331,00;0,00
2024;2201;IEPHA;1741.99.0.1.39.999;CULTURA - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0,00;55.300,00
2024;2201;IEPHA;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1.000,00;0,00
2024;2201;IEPHA;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;59.792,00
2024;2201;IEPHA;2414.99.0.1.11.003;CULTURA - MINISTERIO DO TURISMO;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;250.000,00;0,00
2024;2201;IEPHA;2441.99.0.1.39.999;CULTURA - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0,00;980.000,00
2024;2211;TV MINAS;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.440.000,00;1.834.733,00
2024;2211;TV MINAS;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;70;CONVENIOS COM OS MUNICIPIOS;0,00;4.321,02
2024;2211;TV MINAS;1611.01.0.1.07.000;SERVICOS ADM. COMERC. GER. - PRINC. - COMUNICACAO;60;RECURSOS DIRETAMENTE ARRECADADOS;960.000,00;2.708.884,50
2024;2211;TV MINAS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;6.072,45
2024;2241;IGAM;1121.04.0.1.04.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REGULARIZACAO AMBIENTAL;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;2.609.520,00;12.859.363,90
2024;2241;IGAM;1121.04.0.1.08.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE CADASTRO PERFURACAO DE POCOS TUBULARES;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;5.000,00;81,31
2024;2241;IGAM;1121.04.0.1.09.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REPROGRAFIA, CERTIDOES E JULGAMENTO DE CONTENCIOSO;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;40.000,00;18.283,19
2024;2241;IGAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;25.000,00;100.861,42
2024;2241;IGAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;1.000,00;16.750,45
2024;2241;IGAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;73;ACORDOS, AJUSTES E DEMAIS INSTRUMENTOS DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES;400.000,00;334.326,36
2024;2241;IGAM;1345.01.0.1.01.000;OUTORGA DIR. USO RECURSOS HIDRICOS - PRINC.;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;115.000.000,00;122.037.489,45
2024;2241;IGAM;1345.01.0.3.01.000;OUTORGA DIR. USO RECURSOS HIDRICOS - DA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;125.000,00;926.871,10
2024;2241;IGAM;1699.99.0.3.01.000;OUTROS SERVICOS - DA;60;RECURSOS DIRETAMENTE ARRECADADOS;1.600.000,00;1.057.944,24
2024;2241;IGAM;1717.99.0.1.16.002;MEIO AMBIENTE - AGENCIA NACIONAL DE AGUAS E SANEAMENTO - ANA;73;ACORDOS, AJUSTES E DEMAIS INSTRUMENTOS DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES;1.306.400,00;1.397.788,70
2024;2241;IGAM;1717.99.0.1.16.003;MEIO AMBIENTE - MINISTERIO DO DESENVOLVIMENTO REGIONAL;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;697.265,00;926.393,70
2024;2241;IGAM;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;2.000.000,00;641.606,66
2024;2241;IGAM;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;577,82
2024;2241;IGAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2024;2241;IGAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;10.000,00;4.392,74
2024;2241;IGAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;0,00;201.910,13
2024;2241;IGAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;73;ACORDOS, AJUSTES E DEMAIS INSTRUMENTOS DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES;2.000,00;6.589,94
2024;2241;IGAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;10.000,00;0,00
2024;2241;IGAM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;2.000,00;0,00
