Ano de Exercício;Unidade Orçamentária - Código;Unidade Orçamentária - Sigla;Classificação Receita - Formatado;Classificação Receita - Descrição;Fonte Recurso - Código;Fonte Recurso - Descrição;Valor Previsto Inicial;Valor Efetivado Ajustado
2023;2091;FEAM;1121.04.0.2.03.000;TX. CONTR. FISC. AMBIENT. - MJM - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.680.000,00;2.479.911,29
2023;2091;FEAM;1121.04.0.3.03.000;TX. CONTR. FISC. AMBIENT. - DA - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;333.000,00;861.457,41
2023;2091;FEAM;1121.04.0.4.03.000;TX. CONTR. FISC. AMBIENT. - DA-MJM - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;264.000,00;3.327.758,67
2023;2091;FEAM;1122.01.0.1.01.011;TX. PREST. SERV. G. - PRINC. - TX. EXP. - ATOS DE AUTORIDADE ADMINISTRATIVA DO SISTEMA ESTADUAL DE MEIO AMBIENTE E RECURSOS HIDRICOS - SISEMA;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;0,00;51.349,86
2023;2091;FEAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0,00;70.244,87
2023;2091;FEAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;141.427,06
2023;2091;FEAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;70.000,00;319.317,77
2023;2091;FEAM;1611.01.0.1.28.000;SERVICOS ADM. COMERC. GER. - PRINC. - CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS;60;RECURSOS DIRETAMENTE ARRECADADOS;243.000,00;14.526,97
2023;2091;FEAM;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;40.000,00;101.958,46
2023;2091;FEAM;1699.99.0.3.01.000;OUTROS SERVICOS - DA;60;RECURSOS DIRETAMENTE ARRECADADOS;6.815.000,00;8.845.775,97
2023;2091;FEAM;1741.99.0.1.46.999;MEIO AMBIENTE - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0,00;140.602,00
2023;2091;FEAM;1741.99.0.1.46.999;MEIO AMBIENTE - OUTROS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1.000,00;0,00
2023;2091;FEAM;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;15.275.000,00;6.859.106,47
2023;2091;FEAM;1921.99.0.1.01.000;OUTRAS INDENIZACOES - PRINC. - IMPACTOS E DANOS AMBIENTAIS;59;OUTROS RECURSOS VINCULADOS;0,00;0,00
2023;2091;FEAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.000,00;9.452,96
2023;2091;FEAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;47.000,00;20.439,82
2023;2091;FEAM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;36.000,00;0,00
2023;2091;FEAM;2441.99.0.1.46.999;MEIO AMBIENTE - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0,00;3.159.398,00
2023;2101;IEF;1121.04.0.1.01.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;120.376.351,00;97.785.388,37
2023;2101;IEF;1121.04.0.1.03.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;3.500.000,00;1.243.604,80
2023;2101;IEF;1121.04.0.1.05.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DA LEI DA PESCA;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;2.400.000,00;2.981.492,43
2023;2101;IEF;1121.04.0.1.06.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE LIBERACAO E MANEJO DA FAUNA E FLORA;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;300.000,00;445.658,41
2023;2101;IEF;1121.04.0.1.07.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DA LEI DE POLITICA FLORESTAL;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;16.000.000,00;17.551.121,39
2023;2101;IEF;1121.04.0.1.09.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REPROGRAFIA, CERTIDOES E JULGAMENTO DE CONTENCIOSO;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;140.000,00;145.268,27
2023;2101;IEF;1121.04.0.2.01.000;TX. CONTR. FISC. AMBIENT. - MJM - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;1.000,00;2.852,51
2023;2101;IEF;1121.04.0.3.01.000;TX. CONTR. FISC. AMBIENT. - DA - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;1.000,00;0,00
2023;2101;IEF;1121.04.0.3.03.000;TX. CONTR. FISC. AMBIENT. - DA - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.000,00;0,00
2023;2101;IEF;1121.04.0.4.03.000;TX. CONTR. FISC. AMBIENT. - DA-MJM - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.000,00;3.154.333,81
2023;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;39.182,00;0,00
2023;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;70;CONVENIOS COM OS MUNICIPIOS;20.000,00;86.067,74
2023;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;74;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1.500,00;7.377,48
2023;2101;IEF;1349.01.0.1.01.000;COMPENSACOES AMBIENTAIS - PRINC. - REPOSICAO FLORESTAL;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;20.000.000,00;29.671.522,63
2023;2101;IEF;1349.01.0.1.02.000;COMPENSACOES AMBIENTAIS - PRINC. - REPOSICAO DA PESCA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1.000,00;11.401,88
2023;2101;IEF;1349.01.0.1.99.000;COMPENSACOES AMBIENTAIS - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;15.000.000,00;11.669.544,04
2023;2101;IEF;1349.01.0.3.01.000;COMPENSACOES AMBIENTAIS - DA - REPOSICAO FLORESTAL;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;0,00;0,00
2023;2101;IEF;1349.01.0.4.01.000;COMPENSACOES AMBIENTAIS - DA-MJM - REPOSICAO FLORESTAL;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;0,00;0,00
2023;2101;IEF;1611.01.0.1.16.000;SERVICOS ADM. COMERC. GER. - PRINC. - MEIO AMBIENTE;60;RECURSOS DIRETAMENTE ARRECADADOS;50.000,00;937,01
2023;2101;IEF;1611.01.0.1.18.000;SERVICOS ADM. COMERC. GER. - PRINC. - VISITACAO DAS UNIDADES DE CONSERVACAO DA NATUREZA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;2.500.000,00;2.310.047,62
2023;2101;IEF;1611.01.0.1.21.000;SERVICOS ADM. COMERC. GER. - PRINC. - GESTAO DE CRIADORES DE PASSEIFORMES SILVESTRES;60;RECURSOS DIRETAMENTE ARRECADADOS;7.000.000,00;4.647.579,16
2023;2101;IEF;1699.99.0.3.01.000;OUTROS SERVICOS - DA;60;RECURSOS DIRETAMENTE ARRECADADOS;4.000.000,00;4.034.886,44
2023;2101;IEF;1717.99.0.1.11.001;DIR. HUMANOS CIDADANIA - MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;508.855,00;0,00
2023;2101;IEF;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;4.000.000,00;5.810.492,35
2023;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;200.000,00;198.332,73
2023;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1.000,00;0,00
2023;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.000,00;50.768,38
2023;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1.000,00;0,00
2023;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;1.000,00;0,00
2023;2101;IEF;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2.400.000,00;1.959.773,16
2023;2101;IEF;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;700.000,00;880.898,91
2023;2121;IPSM;1215.52.1.1.03.000;CONTRIB. MILITAR ATIVO - PRINC. - SAUDE;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;0,00
2023;2121;IPSM;1215.52.2.1.03.000;CONTRIB. MILITAR INATIVO - PRINC. - SAUDE;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;0,00
2023;2121;IPSM;1219.99.1.1.03.001;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. DO SERVIDOR CIVIL - ATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;35.300,00;0,00
2023;2121;IPSM;1219.99.1.1.03.002;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. DO SERVIDOR CIVIL - INATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;2.587.300,00;3.738.231,14
2023;2121;IPSM;1219.99.1.1.03.052;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL - INATIVO CIVIL;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;6.718.167,51
2023;2121;IPSM;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2.500.000,00;2.984.020,11
2023;2121;IPSM;1311.01.1.2.01.000;ALUGUEIS ARRENDAMENTOS - MJM - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;13.000,00;11.171,49
2023;2121;IPSM;1322.01.0.1.02.000;DIVIDENDOS - PRINC. - EMPRESAS NAO ESTATAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;130.000,00;56.545,42
2023;2121;IPSM;1329.99.0.1.02.000;OUTROS VALORES MOBILIARIOS - PRINC. - FUNDOS DE INVESTIMENTO;60;RECURSOS DIRETAMENTE ARRECADADOS;3.500.000,00;6.158.605,14
2023;2121;IPSM;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;2.000.000,00;1.461.828,70
2023;2121;IPSM;1631.99.0.1.05.001;OUTROS SERV. ATEND. SAUDE - PRINC. - COPARTICIP. SEGURADOS - SERVICOS HOSPITALARES;60;RECURSOS DIRETAMENTE ARRECADADOS;80.000.000,00;108.611.527,55
2023;2121;IPSM;1631.99.0.1.05.002;OUTROS SERV. ATEND. SAUDE - PRINC. - COPARTICIP. SEGURADOS - SERVICOS ODONTOLOGICOS;60;RECURSOS DIRETAMENTE ARRECADADOS;12.000.000,00;16.850.148,98
2023;2121;IPSM;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;25.000,00;6.796,62
2023;2121;IPSM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;500.000,00;322.172,13
2023;2121;IPSM;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;5.500.000,00;5.901.059,77
2023;2121;IPSM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;15.000,00;52.867,50
2023;2121;IPSM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;0,00
2023;2121;IPSM;7215.53.1.1.01.000;REC. INTRA. - CONTRIB. PATRON. - MILITAR ATIVO - PRINC. - SAUDE;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;0,00
2023;2121;IPSM;7215.53.2.1.01.000;REC. INTRA. - CONTRIB. PATRONAL MILITAR INATIVO - PRINC. - SAUDE;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;131.441.011,34
2023;2121;IPSM;7219.99.1.1.03.051;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL - ATIVO CIVIL;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;5.503.397,00;0,00
2023;2121;IPSM;7219.99.1.1.03.051;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL - ATIVO CIVIL;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0,00;0,00
2023;2121;IPSM;7219.99.1.2.05.000;REC. INTRA. - DEMAIS CONTRIB. SOC. - MJM - RENEGOCIACAO DE OBRIGACOES PREVIDENCIARIAS;60;RECURSOS DIRETAMENTE ARRECADADOS;63.846.177,00;374.346.222,80
2023;2151;FHA;1411.01.0.1.01.000;REC. AGROPECUARIA - PRINC. - PRODUCAO VEGETAL;60;RECURSOS DIRETAMENTE ARRECADADOS;12.000,00;4.509,00
2023;2151;FHA;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;121.000,00;294.254,32
2023;2151;FHA;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,00;0,00
2023;2151;FHA;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;0,00;107.383,83
2023;2161;FUCAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;69.818,00;0,00
2023;2161;FUCAM;1717.99.0.1.05.002;AGROPECUARIA - MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;208.566,00;108.466,00
2023;2161;FUCAM;1717.99.0.1.16.003;MEIO AMBIENTE - MINISTERIO DO DESENVOLVIMENTO REGIONAL;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;100.000,00;100.000,00
2023;2161;FUCAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1.000,00;0,00
2023;2161;FUCAM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;0,00;11.610,00
2023;2161;FUCAM;2414.99.0.1.07.001;AGROPECUARIA - MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;91.534,00;91.534,00
2023;2171;FAOP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;0,00;24.391,49
2023;2171;FAOP;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;100.000,00;543.468,71
2023;2181;FCS;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;3.510.000,00;3.986.949,29
2023;2181;FCS;1611.01.0.1.24.000;SERVICOS ADM. COMERC. GER. - PRINC. - EDUCACIONAIS E CAPACITACAO;60;RECURSOS DIRETAMENTE ARRECADADOS;10.000,00;6.271,63
2023;2181;FCS;1611.01.0.1.27.000;SERVICOS ADM. COMERC. GER. - PRINC. - RECREATIVOS E CULTURAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;200.000,00;401.539,84
2023;2181;FCS;1921.99.0.1.99.000;OUTRAS INDENIZACOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;24.000,00;56.400,10
2023;2181;FCS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,00;870,90
2023;2181;FCS;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;60.000,00;1.700,00
2023;2201;IEPHA;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;532.553,98
2023;2201;IEPHA;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;129.766,00;0,00
2023;2201;IEPHA;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;275.468,00;0,00
2023;2201;IEPHA;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;284.565,00;982.442,85
2023;2201;IEPHA;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;10.559,00;12.418,79
2023;2201;IEPHA;1717.99.0.1.09.002;CULTURA - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL - IPHAN;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;483.411,00;0,00
2023;2201;IEPHA;1717.99.0.1.09.002;CULTURA - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL - IPHAN;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;2.701.000,00;0,00
2023;2201;IEPHA;1717.99.0.1.11.001;DIR. HUMANOS CIDADANIA - MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;876.512,00;0,00
2023;2201;IEPHA;1741.99.0.1.39.999;CULTURA - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0,00;26.685,00
2023;2201;IEPHA;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1.000,00;0,00
2023;2201;IEPHA;2414.99.0.1.11.004;CULTURA - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL - IPHAN;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;255.376,00;0,00
2023;2201;IEPHA;2441.99.0.1.39.999;CULTURA - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0,00;518.219,91
2023;2211;TV MINAS;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.440.000,00;1.551.625,94
2023;2211;TV MINAS;1611.01.0.1.07.000;SERVICOS ADM. COMERC. GER. - PRINC. - COMUNICACAO;60;RECURSOS DIRETAMENTE ARRECADADOS;960.000,00;2.030.914,07
2023;2241;IGAM;1121.04.0.1.04.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REGULARIZACAO AMBIENTAL;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;13.605.779,00;13.759.706,75
2023;2241;IGAM;1121.04.0.1.08.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE CADASTRO PERFURACAO DE POCOS TUBULARES;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;13.660,00;151,61
2023;2241;IGAM;1121.04.0.1.09.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REPROGRAFIA, CERTIDOES E JULGAMENTO DE CONTENCIOSO;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;46.540,00;22.616,27
2023;2241;IGAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;246.800,00;132.618,76
2023;2241;IGAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;37.171,55
2023;2241;IGAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;73;  ACORDOS, AJUSTES E DEMAIS INSTRUMENTOS DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES;250.000,00;459.375,89
2023;2241;IGAM;1345.01.0.1.01.000;OUTORGA DIR. USO RECURSOS HIDRICOS - PRINC.;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;81.517.784,00;70.522.004,26
2023;2241;IGAM;1345.01.0.3.01.000;OUTORGA DIR. USO RECURSOS HIDRICOS - DA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;95.461,00;377.996,91
2023;2241;IGAM;1699.99.0.3.01.000;OUTROS SERVICOS - DA;60;RECURSOS DIRETAMENTE ARRECADADOS;8.839.313,00;688.594,00
2023;2241;IGAM;1717.99.0.1.16.002;MEIO AMBIENTE - AGENCIA NACIONAL DE AGUAS E SANEAMENTO - ANA;73;  ACORDOS, AJUSTES E DEMAIS INSTRUMENTOS DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES;1.258.800,00;1.336.584,32
2023;2241;IGAM;1717.99.0.1.16.003;MEIO AMBIENTE - MINISTERIO DO DESENVOLVIMENTO REGIONAL;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;2.250.000,00;232.608,04
2023;2241;IGAM;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;17.276.810,00;701.089,38
2023;2241;IGAM;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;239.993,66
2023;2241;IGAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.500,00;103.758,57
2023;2241;IGAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;0,00;89.561,32
2023;2241;IGAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;73;  ACORDOS, AJUSTES E DEMAIS INSTRUMENTOS DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES;0,00;794,80
2023;2241;IGAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;41.678,00;0,00
2023;2241;IGAM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;20.000,00;40.076,00
2023;2251;JUCEMG;1322.01.0.1.01.000;DIVIDENDOS - PRINC. - EMPRESAS ESTATAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;3.264,14
2023;2251;JUCEMG;1611.03.0.1.06.000;SERVICOS REG. CERTIF. FISCALIZ. - PRINC. - REGISTRO DO COMERCIO;60;RECURSOS DIRETAMENTE ARRECADADOS;73.358.164,00;79.591.037,10
