Ano de Exercício;Unidade Orçamentária - Código;Unidade Orçamentária - Sigla;Classificação Receita - Formatado;Classificação Receita - Descrição;Fonte Recurso - Código;Fonte Recurso - Descrição;Valor Previsto Inicial;Valor Efetivado Ajustado
2023;2011;IPSEMG;7311.01.1.1.01.000;REC. INTRA. - ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;3093474;3407379,86
2023;2041;LEMG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;1000000;4551817,43
2023;2041;LEMG;1322.01.0.1.01.000;DIVIDENDOS - PRINC. - EMPRESAS ESTATAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0;562,56
2023;2041;LEMG;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1000;12011,64
2023;2041;LEMG;1999.99.2.1.02.000;OUTRAS REC. - PRIMARIAS - PRINC. - RENDAS DE LOTERIA INSTANTANEA;60;RECURSOS DIRETAMENTE ARRECADADOS;1500000;782447,5
2023;2041;LEMG;1999.99.2.1.03.000;OUTRAS REC. - PRIMARIAS - PRINC. - RENDAS DE LOTERIA ONLINE;60;RECURSOS DIRETAMENTE ARRECADADOS;15200000;16733527,54
2023;2041;LEMG;1999.99.2.1.16.000;OUTRAS REC. - PRIMARIAS - PRINC. - RENDAS DE LOTERIA CONVENCIONAL;60;RECURSOS DIRETAMENTE ARRECADADOS;0;0
2023;2061;FJP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;21338;14801,59
2023;2061;FJP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;1000;302,07
2023;2061;FJP;1611.01.0.1.03.000;SERVICOS ADM. COMERC. GER. - PRINC. - COMERCIALIZACAO DE LIVROS, PERIODICOS, MATERIAIS ESCOLARES E PUBLICIDADE;60;RECURSOS DIRETAMENTE ARRECADADOS;18000;950
2023;2061;FJP;1611.01.0.1.24.000;SERVICOS ADM. COMERC. GER. - PRINC. - EDUCACIONAIS E CAPACITACAO;60;RECURSOS DIRETAMENTE ARRECADADOS;1120000;3793176,23
2023;2061;FJP;1611.01.0.1.30.000;SERVICOS ADM. COMERC. GER. - PRINC. - ESTUDOS E PESQUISA;60;RECURSOS DIRETAMENTE ARRECADADOS;692500;1922792,76
2023;2061;FJP;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;1000;315,1
2023;2061;FJP;1611.02.0.1.01.000;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;87500;89702
2023;2061;FJP;1611.03.0.1.04.000;SERVICOS REG. CERTIF. FISCALIZ. - PRINC. - EXPEDICAO DE CERTIFICADOS;60;RECURSOS DIRETAMENTE ARRECADADOS;390000;447310
2023;2061;FJP;1717.99.0.1.11.005;DIR. HUMANOS CIDADANIA - MINISTERIO DO DESENVOLVIMENTO REGIONAL;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;252520;0
2023;2061;FJP;1741.99.0.1.27.999;EDUCACAO - OUTROS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;200000;0
2023;2061;FJP;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;290000;117417,21
2023;2061;FJP;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;0;53896
2023;2061;FJP;2414.99.0.1.15.002;HABITACAO - MINISTERIO DO DESENVOLVIMENTO REGIONAL;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;24597;0
2023;2061;FJP;7611.01.0.1.24.000;REC. INTRA. - SERVICOS ADM. COMERC. GER. - PRINC. - EDUCACIONAIS E CAPACITACAO;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;0;0
2023;2061;FJP;7611.01.0.1.24.000;REC. INTRA. - SERVICOS ADM. COMERC. GER. - PRINC. - EDUCACIONAIS E CAPACITACAO;60;RECURSOS DIRETAMENTE ARRECADADOS;0;9888,16
2023;2071;FAPEMIG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;90000;247852,82
2023;2071;FAPEMIG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;18500;97592,88
2023;2071;FAPEMIG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;400000;889117,74
2023;2071;FAPEMIG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;69;CONVENIOS COM OS ESTADOS E O DISTRITO FEDERAL;0;2081321,23
2023;2071;FAPEMIG;1717.99.0.1.06.002;CIENCIA TECNOLOGIA - CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPQ;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;3750000;0
2023;2071;FAPEMIG;1717.99.0.1.06.003;CIENCIA TECNOLOGIA - FINANCIADORA DE ESTUDOS E PROJETOS - FINEP;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1525015;906328,03
2023;2071;FAPEMIG;1741.99.0.1.09.002;CIENCIA TECNOLOGIA - FUNDACAO RENOVA;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;296400;0
2023;2071;FAPEMIG;1922.01.1.1.01.000;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;10000;641034,11
2023;2071;FAPEMIG;1922.01.1.1.01.000;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;21720000;12104516,79
2023;2071;FAPEMIG;1922.01.1.1.01.000;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;152000;89,65
2023;2071;FAPEMIG;1922.01.1.1.01.000;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;69;CONVENIOS COM OS ESTADOS E O DISTRITO FEDERAL;0;770,36
2023;2071;FAPEMIG;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;10000;0
2023;2071;FAPEMIG;2211.02.0.1.99.000;ALIEN. TITULOS VALORES MOBIL. APLIC. CONGEN. PERMANENTES - PRINC. - DEMAIS;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;0;225000
2023;2071;FAPEMIG;2414.99.0.1.08.002;CIENCIA TECNOLOGIA - CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPQ;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1250000;0
2023;2071;FAPEMIG;2441.99.0.1.09.001;CIENCIA TECNOLOGIA - FUNDACAO RENOVA;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;401312;0
2023;2071;FAPEMIG;7729.99.0.1.25.000;REC. INTRA. - OUTRAS TRANSF. ESTADOS DF - PRINC. - REPASSE DO FUNDO ESTADUAL DE SAUDE - FES - LC FEDERAL NO 141/12;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1000;0
2023;2091;FEAM;1121.04.0.1.03.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;27370000;37484126,77
2023;2091;FEAM;1121.04.0.1.04.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REGULARIZACAO AMBIENTAL;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;37100;165049,14
2023;2091;FEAM;1121.04.0.1.07.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DA LEI DE POLITICA FLORESTAL;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;0;0
2023;2091;FEAM;1121.04.0.1.09.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REPROGRAFIA, CERTIDOES E JULGAMENTO DE CONTENCIOSO;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;71400;122232,7
2023;2091;FEAM;1121.04.0.2.03.000;TX. CONTR. FISC. AMBIENT. - MJM - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1680000;2479911,29
2023;2091;FEAM;1121.04.0.3.03.000;TX. CONTR. FISC. AMBIENT. - DA - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;333000;861457,41
2023;2091;FEAM;1121.04.0.4.03.000;TX. CONTR. FISC. AMBIENT. - DA-MJM - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;264000;3327758,67
2023;2091;FEAM;1122.01.0.1.01.011;TX. PREST. SERV. G. - PRINC. - TX. EXP. - ATOS DE AUTORIDADE ADMINISTRATIVA DO SISTEMA ESTADUAL DE MEIO AMBIENTE E RECURSOS HIDRICOS - SISEMA;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;0;51349,86
2023;2091;FEAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0;70244,87
2023;2091;FEAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1000;141427,06
2023;2091;FEAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;70000;319317,77
2023;2091;FEAM;1611.01.0.1.28.000;SERVICOS ADM. COMERC. GER. - PRINC. - CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS;60;RECURSOS DIRETAMENTE ARRECADADOS;243000;14526,97
2023;2091;FEAM;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;40000;101958,46
2023;2091;FEAM;1699.99.0.3.01.000;OUTROS SERVICOS - DA;60;RECURSOS DIRETAMENTE ARRECADADOS;6815000;8845775,97
2023;2091;FEAM;1741.99.0.1.46.999;MEIO AMBIENTE - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0;140602
2023;2091;FEAM;1741.99.0.1.46.999;MEIO AMBIENTE - OUTROS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1000;0
2023;2091;FEAM;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;15275000;6859106,47
2023;2091;FEAM;1921.99.0.1.01.000;OUTRAS INDENIZACOES - PRINC. - IMPACTOS E DANOS AMBIENTAIS;59;OUTROS RECURSOS VINCULADOS;0;0
2023;2091;FEAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1000;9452,96
2023;2091;FEAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;47000;20439,82
2023;2091;FEAM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;36000;0
2023;2091;FEAM;2441.99.0.1.46.999;MEIO AMBIENTE - OUTROS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;0;3159398
2023;2101;IEF;1121.04.0.1.01.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;120376351;97785388,37
2023;2101;IEF;1121.04.0.1.03.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;3500000;1243604,8
2023;2101;IEF;1121.04.0.1.05.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DA LEI DA PESCA;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;2400000;2981492,43
2023;2101;IEF;1121.04.0.1.06.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE LIBERACAO E MANEJO DA FAUNA E FLORA;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;300000;445658,41
2023;2101;IEF;1121.04.0.1.07.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DA LEI DE POLITICA FLORESTAL;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;16000000;17551121,39
2023;2101;IEF;1121.04.0.1.09.000;TX. CONTR. FISC. AMBIENT. - PRINC. - TAXA DE REPROGRAFIA, CERTIDOES E JULGAMENTO DE CONTENCIOSO;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;140000;145268,27
2023;2101;IEF;1121.04.0.2.01.000;TX. CONTR. FISC. AMBIENT. - MJM - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;1000;2852,51
2023;2101;IEF;1121.04.0.3.01.000;TX. CONTR. FISC. AMBIENT. - DA - TAXA FLORESTAL;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;1000;0
2023;2101;IEF;1121.04.0.3.03.000;TX. CONTR. FISC. AMBIENT. - DA - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1000;0
2023;2101;IEF;1121.04.0.4.03.000;TX. CONTR. FISC. AMBIENT. - DA-MJM - TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1000;3154333,81
2023;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;39182;0
2023;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;70;CONVENIOS COM OS MUNICIPIOS;20000;86067,74
2023;2101;IEF;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;74;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1500;7377,48
2023;2101;IEF;1349.01.0.1.01.000;COMPENSACOES AMBIENTAIS - PRINC. - REPOSICAO FLORESTAL;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;20000000;29671522,63
2023;2101;IEF;1349.01.0.1.02.000;COMPENSACOES AMBIENTAIS - PRINC. - REPOSICAO DA PESCA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1000;11401,88
2023;2101;IEF;1349.01.0.1.99.000;COMPENSACOES AMBIENTAIS - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;15000000;11669544,04
2023;2101;IEF;1349.01.0.3.01.000;COMPENSACOES AMBIENTAIS - DA - REPOSICAO FLORESTAL;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;0;0
2023;2101;IEF;1349.01.0.4.01.000;COMPENSACOES AMBIENTAIS - DA-MJM - REPOSICAO FLORESTAL;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;0;0
2023;2101;IEF;1611.01.0.1.16.000;SERVICOS ADM. COMERC. GER. - PRINC. - MEIO AMBIENTE;60;RECURSOS DIRETAMENTE ARRECADADOS;50000;937,01
2023;2101;IEF;1611.01.0.1.18.000;SERVICOS ADM. COMERC. GER. - PRINC. - VISITACAO DAS UNIDADES DE CONSERVACAO DA NATUREZA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;2500000;2310047,62
2023;2101;IEF;1611.01.0.1.21.000;SERVICOS ADM. COMERC. GER. - PRINC. - GESTAO DE CRIADORES DE PASSEIFORMES SILVESTRES;60;RECURSOS DIRETAMENTE ARRECADADOS;7000000;4647579,16
2023;2101;IEF;1699.99.0.3.01.000;OUTROS SERVICOS - DA;60;RECURSOS DIRETAMENTE ARRECADADOS;4000000;4034886,44
2023;2101;IEF;1717.99.0.1.11.001;DIR. HUMANOS CIDADANIA - MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;508855;0
2023;2101;IEF;1911.06.1.1.01.000;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;4000000;5810492,35
2023;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;26;TAXA  FLORESTAL - ADMINISTRACAO INDIRETA;200000;198332,73
2023;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;1000;0
2023;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1000;50768,38
2023;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1000;0
2023;2101;IEF;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;91;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;1000;0
2023;2101;IEF;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2400000;1959773,16
2023;2101;IEF;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;700000;880898,91
2023;2121;IPSM;1215.52.1.1.03.000;CONTRIB. MILITAR ATIVO - PRINC. - SAUDE;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0;0
2023;2121;IPSM;1215.52.2.1.03.000;CONTRIB. MILITAR INATIVO - PRINC. - SAUDE;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0;0
2023;2121;IPSM;1219.99.1.1.03.001;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. DO SERVIDOR CIVIL - ATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;35300;0
2023;2121;IPSM;1219.99.1.1.03.002;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. DO SERVIDOR CIVIL - INATIVO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;2587300;3738231,14
2023;2121;IPSM;1219.99.1.1.03.052;DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL - INATIVO CIVIL;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0;6718167,51
2023;2121;IPSM;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2500000;2984020,11
2023;2121;IPSM;1311.01.1.2.01.000;ALUGUEIS ARRENDAMENTOS - MJM - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;13000;11171,49
2023;2121;IPSM;1322.01.0.1.02.000;DIVIDENDOS - PRINC. - EMPRESAS NAO ESTATAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;130000;56545,42
2023;2121;IPSM;1329.99.0.1.02.000;OUTROS VALORES MOBILIARIOS - PRINC. - FUNDOS DE INVESTIMENTO;60;RECURSOS DIRETAMENTE ARRECADADOS;3500000;6158605,14
2023;2121;IPSM;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;2000000;1461828,7
2023;2121;IPSM;1631.99.0.1.05.001;OUTROS SERV. ATEND. SAUDE - PRINC. - COPARTICIP. SEGURADOS - SERVICOS HOSPITALARES;60;RECURSOS DIRETAMENTE ARRECADADOS;80000000;108611527,6
2023;2121;IPSM;1631.99.0.1.05.002;OUTROS SERV. ATEND. SAUDE - PRINC. - COPARTICIP. SEGURADOS - SERVICOS ODONTOLOGICOS;60;RECURSOS DIRETAMENTE ARRECADADOS;12000000;16850148,98
2023;2121;IPSM;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;25000;6796,62
2023;2121;IPSM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;500000;322172,13
2023;2121;IPSM;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;5500000;5901059,77
2023;2121;IPSM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;15000;52867,5
2023;2121;IPSM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0;0
2023;2121;IPSM;7215.53.1.1.01.000;REC. INTRA. - CONTRIB. PATRON. - MILITAR ATIVO - PRINC. - SAUDE;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0;0
2023;2121;IPSM;7215.53.2.1.01.000;REC. INTRA. - CONTRIB. PATRONAL MILITAR INATIVO - PRINC. - SAUDE;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0;131441011,3
2023;2121;IPSM;7219.99.1.1.03.051;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL - ATIVO CIVIL;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;5503397;0
2023;2121;IPSM;7219.99.1.1.03.051;REC. INTRA. - DEMAIS CONTRIB. SOC. - PRINC. - IPSM - CONTRIB. PATRONAL - ATIVO CIVIL;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;0;0
2023;2121;IPSM;7219.99.1.2.05.000;REC. INTRA. - DEMAIS CONTRIB. SOC. - MJM - RENEGOCIACAO DE OBRIGACOES PREVIDENCIARIAS;60;RECURSOS DIRETAMENTE ARRECADADOS;63846177;374346222,8
2023;2151;FHA;1411.01.0.1.01.000;REC. AGROPECUARIA - PRINC. - PRODUCAO VEGETAL;60;RECURSOS DIRETAMENTE ARRECADADOS;12000;4509
2023;2151;FHA;1611.01.0.1.99.001;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;60;RECURSOS DIRETAMENTE ARRECADADOS;121000;294254,32
2023;2151;FHA;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0;0
2023;2151;FHA;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;0;107383,83
2023;2161;FUCAM;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;69818;0
2023;2161;FUCAM;1717.99.0.1.05.002;AGROPECUARIA - MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;208566;108466
2023;2161;FUCAM;1717.99.0.1.16.003;MEIO AMBIENTE - MINISTERIO DO DESENVOLVIMENTO REGIONAL;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;100000;100000
2023;2161;FUCAM;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1000;0
2023;2161;FUCAM;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;0;11610
2023;2161;FUCAM;2414.99.0.1.07.001;AGROPECUARIA - MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;91534;91534
2023;2171;FAOP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;0;24391,49
2023;2171;FAOP;1699.99.0.1.01.000;OUTROS SERVICOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;100000;543468,71
2023;2181;FCS;1311.01.1.1.01.000;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;3510000;3986949,29
